polygonLon,polygonLat,addressLon,addressLat,clusterNum
-79.981695,41.504997,-79.92411432,41.46449074,1
-79.98168,41.505892,-79.95806988,41.47126235,1
-79.981683,41.506209,-79.94967246,41.4814463,1
-79.98169,41.507234,-79.9482065,41.474286,1
-79.98165,41.50742,-79.95724395,41.48125226,1
-79.981579,41.511257,-79.93437314,41.47109216,1
-79.981546,41.512809,-79.9350423,41.49390017,1
-79.981536,41.512887,-79.938623,41.50065233,1
-79.981452,41.5129,-79.93398772,41.48524678,1
-79.979986,41.512894,-79.91938202,41.46301159,1
-79.979046,41.512891,-79.93961154,41.47473353,1
-79.971829,41.51287,-79.92696945,41.46528205,1
-79.969424,41.512863,-79.93322599,41.45926334,1
-79.965875,41.512841,-79.95996623,41.48819823,1
-79.965332,41.512859,-79.94584145,41.47556555,1
-79.964577,41.512934,-79.96262086,41.48337142,1
-79.96361,41.513024,-79.9201104,41.50401726,1
-79.962681,41.513118,-79.93462903,41.47642825,1
-79.960984,41.513289,-79.94702748,41.48127421,1
-79.959643,41.513444,-79.92125417,41.4635712,1
-79.959329,41.513473,-79.92219584,41.46398117,1
-79.959014,41.513495,-79.94548329,41.47593299,1
-79.958386,41.513536,-79.94906003,41.49384817,1
-79.958217,41.513534,-79.93696638,41.51400179,1
-79.958146,41.513535,-79.92060943,41.49925388,1
-79.95816,41.513624,-79.92171919,41.49283548,1
-79.958752,41.518992,-79.92662152,41.51422644,1
-79.958993,41.522572,-79.94566322,41.47628899,1
-79.959009,41.52281,-79.95800552,41.48571757,1
-79.959057,41.523523,-79.95272694,41.50339441,1
-79.959073,41.523762,-79.95239495,41.50493186,1
-79.959179,41.525353,-79.94232591,41.50193026,1
-79.959188,41.52544,-79.93543957,41.50040403,1
-79.959096,41.525445,-79.94950017,41.48702501,1
-79.958794,41.52544,-79.94933205,41.48131228,1
-79.95843,41.525436,-79.95339644,41.50878209,1
-79.957439,41.525417,-79.9353968,41.47411979,1
-79.956717,41.525416,-79.93884772,41.47388206,1
-79.956238,41.525405,-79.94958215,41.4922117,1
-79.956181,41.525404,-79.94667597,41.48096973,1
-79.955747,41.525404,-79.94567169,41.47596567,1
-79.955665,41.525407,-79.91972525,41.46800723,1
-79.955583,41.525418,-79.91471687,41.46903068,1
-79.955455,41.52545,-79.94858493,41.48268009,1
-79.955278,41.525467,-79.93441177,41.47236414,1
-79.951001,41.525433,-79.91522333,41.48575506,1
