polygonLon,polygonLat,addressLon,addressLat,clusterNum
,,-80.0808765,41.0510452,3
,,-80.0379961,41.0575222,3
,,-80.0591533,41.0660762,3
,,-80.0644643,41.0606888,3
,,-80.0518019,41.067118,3
,,-80.038435,41.0580701,3
,,-80.0502637,41.0503383,3
,,-80.0575572,41.0637392,3
,,-80.0512437,41.0656148,3
,,-80.0546103,41.0745047,3
,,-80.0388413,41.057116,3
,,-80.0384279,41.0575199,3
,,-80.0672591,41.0600376,3
,,-80.0885663,41.0553411,3
,,-80.0558949,41.0610822,3
,,-80.0555171,41.0657544,3
,,-80.0560152,41.0627213,3
,,-80.0676232,41.089246,3
,,-80.0420479,41.0698203,3
,,-80.0404764,41.0661738,3
,,-80.0855262,41.0769896,3
,,-80.0547612,41.0584765,3
,,-80.0360306,41.0581245,3
,,-80.0547434,41.0723347,3
,,-80.063011,41.0744638,3
,,-80.0350761,41.0567535,3
,,-80.0375941,41.0552526,3
,,-80.0647864,41.039082,3
,,-80.0602841,41.0723062,3
,,-80.0555936,41.0730895,3
,,-80.053801,41.0632115,3
,,-80.0556263,41.0816932,3
,,-80.0426657,41.0736759,3
,,-80.0364697,41.054744,3
,,-80.0364308,41.0631754,3
,,-80.0864169,41.0484759,3
,,-80.0834374,41.052803,3
,,-80.0647526,41.0768035,3
,,-80.0375796,41.0568695,3
,,-80.0537099,41.0599376,3
,,-80.0371722,41.0577943,3
,,-80.0399751,41.0625875,3
,,-80.0558295,41.0633126,3
,,-80.0576934,41.0727829,3
,,-80.0505918,41.0488222,3
,,-80.061735,41.0769493,3
,,-80.0588579,41.0718616,3
,,-80.0445063,41.0626833,3
,,-80.0559315,41.0594537,3
,,-80.0519227,41.0655796,3
,,-80.0550775,41.0596463,3
,,-80.0548316,41.0584381,3
,,-80.0653545,41.0361272,3
,,-80.0621525,41.0683142,3
,,-80.0483895,41.0677109,3
,,-80.0541728,41.0606071,3
,,-80.0517434,41.0653432,3
,,-80.0843607,41.0434889,3
,,-80.0560934,41.0597456,3
,,-80.0536629,41.0659601,3
,,-80.0513889,41.0712599,3
,,-80.0568612,41.0639609,3
,,-80.0375796,41.0568457,3
,,-80.0697181,41.0623712,3
,,-80.0524019,41.0678905,3
,,-80.0641549,41.0717247,3
,,-80.0371649,41.057153,3
